ID,Price (Before Discount),Sales Count,Rating Average,Number Reviews,Discount Rate,as_content_label_id_0,as_content_label_id_1,as_content_label_id_2,as_content_label_id_3,as_physical_label_id_0,as_physical_label_id_1,as_physical_label_id_2,as_physical_label_id_3,as_price_label_id_0,as_price_label_id_1,as_price_label_id_2,as_price_label_id_3,as_packaging_label_id_0,as_packaging_label_id_1,as_packaging_label_id_2,as_packaging_label_id_3,as_delivery_label_id_0,as_delivery_label_id_1,as_delivery_label_id_2,as_delivery_label_id_3,as_service_label_id_0,as_service_label_id_1,as_service_label_id_2,as_service_label_id_3,sentiment_llm_label_id_0,sentiment_llm_label_id_1,sentiment_llm_label_id_2
270880693,199000,1518,4.8,53,15,2.0,1.0,21.0,6.0,1.0,0.0,6.0,23.0,1.0,0.0,1.0,28.0,0.0,0.0,3.0,27.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,30.0,2.0,4.0,24.0
271518926,119000,1424,5.0,59,30,0.0,1.0,5.0,9.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,10.0,0.0,0.0,4.0,11.0,0.0,0.0,1.0,14.0,1.0,1.0,13.0
278398007,199000,142,5.0,9,15,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
276960030,109000,2491,5.0,112,35,1.0,1.0,13.0,14.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,29.0,0.0,0.0,5.0,24.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,29.0,2.0,6.0,21.0
403896,236350,738,4.7,74,0,4.0,8.0,74.0,164.0,44.0,25.0,94.0,87.0,1.0,5.0,29.0,215.0,11.0,1.0,46.0,192.0,10.0,6.0,63.0,171.0,4.0,0.0,15.0,231.0,47.0,47.0,156.0
278949629,58000,72,5.0,2,7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
278879928,105000,298,5.0,11,23,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0
278859517,179000,67,5.0,11,33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
8293201,239000,5637,5.0,427,40,3.0,10.0,114.0,119.0,7.0,3.0,132.0,104.0,1.0,1.0,5.0,239.0,8.0,0.0,36.0,202.0,1.0,2.0,62.0,181.0,0.0,0.0,10.0,236.0,17.0,17.0,212.0
601472,117950,44,5.0,2,0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0
279116173,210000,3,5.0,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
180585154,461350,48,4.8,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
278856619,115000,656,5.0,43,23,0.0,0.0,7.0,11.0,1.0,0.0,4.0,13.0,0.0,0.0,2.0,16.0,0.0,0.0,3.0,15.0,0.0,0.0,5.0,13.0,1.0,0.0,2.0,15.0,1.0,2.0,15.0
278838097,185000,312,4.7,16,34,0.0,1.0,3.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,1.0,1.0,5.0
278790552,30000,1311,5.0,136,5,0.0,0.0,9.0,28.0,0.0,1.0,19.0,17.0,0.0,0.0,0.0,37.0,2.0,0.0,1.0,34.0,0.0,0.0,9.0,28.0,0.0,0.0,2.0,35.0,2.0,6.0,29.0
278785576,30000,392,4.8,4,5,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
142791574,129500,16,5.0,1,0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,6.0
175465738,727080,22,5.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
204083235,153350,67,5.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25728855,213250,97,5.0,6,0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,6.0,2.0,2.0,3.0
278523761,25000,56,5.0,10,8,0.0,1.0,1.0,4.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0
278423155,345000,1258,5.0,68,37,1.0,2.0,5.0,9.0,1.0,0.0,9.0,7.0,0.0,0.0,2.0,15.0,0.0,0.0,4.0,13.0,0.0,0.0,3.0,14.0,0.0,0.0,1.0,16.0,1.0,4.0,12.0
277599506,338000,402,4.6,24,30,1.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0
277397107,380000,383,4.3,52,34,1.0,0.0,3.0,21.0,10.0,2.0,5.0,8.0,2.0,0.0,1.0,22.0,7.0,0.0,5.0,13.0,3.0,0.0,6.0,16.0,1.0,0.0,3.0,21.0,12.0,2.0,11.0
276948798,120000,2396,4.8,87,23,0.0,0.0,9.0,7.0,3.0,0.0,1.0,12.0,1.0,0.0,1.0,14.0,2.0,0.0,3.0,11.0,1.0,0.0,5.0,10.0,0.0,0.0,1.0,15.0,3.0,2.0,11.0
276659602,40000,787,5.0,44,5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,1.0,0.0,11.0
276425570,45000,199,5.0,7,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
274363543,165000,5240,5.0,258,33,1.0,0.0,35.0,31.0,6.0,0.0,12.0,49.0,0.0,0.0,3.0,64.0,1.0,0.0,9.0,57.0,0.0,0.0,15.0,52.0,1.0,1.0,0.0,65.0,7.0,7.0,53.0
273819808,239000,1006,4.8,3766,0,20.0,39.0,85.0,117.0,39.0,10.0,57.0,155.0,6.0,5.0,14.0,236.0,20.0,3.0,48.0,190.0,5.0,5.0,68.0,183.0,4.0,0.0,13.0,244.0,72.0,46.0,143.0
272404892,165000,287,5.0,9,33,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
272367381,95000,2663,5.0,147,23,2.0,0.0,19.0,14.0,1.0,0.0,12.0,22.0,0.0,0.0,1.0,34.0,0.0,0.0,3.0,32.0,0.0,0.0,5.0,30.0,0.0,0.0,1.0,34.0,2.0,5.0,28.0
271162836,225000,1076,5.0,104,25,0.0,0.0,9.0,21.0,4.0,0.0,8.0,18.0,0.0,0.0,3.0,27.0,1.0,0.0,8.0,21.0,1.0,1.0,9.0,19.0,0.0,0.0,1.0,29.0,3.0,5.0,22.0
263070154,198000,5082,4.8,329,23,2.0,3.0,38.0,40.0,11.0,1.0,17.0,54.0,0.0,0.0,4.0,79.0,8.0,1.0,16.0,58.0,3.0,2.0,19.0,59.0,2.0,0.0,3.0,78.0,16.0,16.0,51.0
253054602,38000,110,4.2,6,0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
249876840,210000,1811,5.0,159,25,4.0,2.0,12.0,37.0,6.0,2.0,19.0,28.0,0.0,1.0,3.0,51.0,0.0,1.0,12.0,42.0,0.0,0.0,9.0,46.0,0.0,0.0,4.0,51.0,8.0,7.0,40.0
202879294,160000,6104,5.0,488,25,1.0,7.0,40.0,64.0,10.0,2.0,34.0,66.0,0.0,0.0,5.0,107.0,2.0,0.0,40.0,70.0,1.0,1.0,29.0,81.0,2.0,1.0,5.0,104.0,9.0,13.0,90.0
194960730,130000,4541,5.0,333,25,6.0,1.0,36.0,47.0,2.0,0.0,29.0,59.0,0.0,0.0,2.0,88.0,0.0,1.0,16.0,73.0,0.0,1.0,20.0,69.0,0.0,0.0,1.0,89.0,7.0,11.0,72.0
139303869,128000,5963,5.0,582,33,2.0,6.0,60.0,72.0,9.0,3.0,33.0,95.0,1.0,0.0,8.0,131.0,10.0,1.0,22.0,107.0,0.0,2.0,36.0,102.0,1.0,0.0,8.0,131.0,14.0,22.0,104.0
101782486,159000,4145,4.7,339,36,6.0,5.0,34.0,67.0,18.0,5.0,24.0,65.0,0.0,1.0,2.0,109.0,14.0,0.0,11.0,87.0,4.0,2.0,24.0,82.0,3.0,0.0,3.0,106.0,22.0,32.0,58.0
95289208,128000,5203,5.0,512,34,1.0,4.0,128.0,67.0,7.0,6.0,53.0,134.0,9.0,0.0,6.0,185.0,2.0,2.0,34.0,162.0,1.0,1.0,42.0,156.0,2.0,0.0,1.0,197.0,11.0,15.0,174.0
82912488,130000,11508,5.0,1281,25,3.0,3.0,58.0,133.0,12.0,1.0,79.0,105.0,1.0,0.0,12.0,184.0,6.0,0.0,61.0,130.0,6.0,6.0,64.0,121.0,4.0,0.0,7.0,186.0,19.0,26.0,152.0
52789367,95000,39630,5.0,6072,28,5.0,13.0,111.0,148.0,28.0,12.0,133.0,104.0,0.0,2.0,24.0,251.0,35.0,3.0,58.0,181.0,9.0,14.0,85.0,169.0,4.0,0.0,14.0,259.0,38.0,38.0,201.0
13446508,100000,6875,5.0,813,25,0.0,12.0,73.0,122.0,16.0,9.0,80.0,102.0,1.0,1.0,7.0,198.0,13.0,1.0,33.0,160.0,7.0,3.0,60.0,137.0,3.0,0.0,5.0,199.0,28.0,29.0,150.0
13419678,88000,24012,4.8,2538,23,9.0,11.0,90.0,95.0,15.0,2.0,60.0,128.0,0.0,4.0,9.0,192.0,13.0,0.0,46.0,146.0,5.0,3.0,58.0,139.0,0.0,0.0,12.0,193.0,26.0,28.0,151.0
1647103,190000,1621,4.8,113,25,1.0,3.0,22.0,24.0,8.0,2.0,11.0,29.0,0.0,0.0,3.0,47.0,1.0,0.0,7.0,42.0,0.0,0.0,6.0,44.0,0.0,0.0,4.0,46.0,6.0,7.0,37.0
540039,198000,8435,4.8,960,25,1.0,2.0,26.0,160.0,17.0,7.0,108.0,57.0,1.0,1.0,9.0,178.0,18.0,1.0,27.0,143.0,8.0,5.0,67.0,109.0,4.0,0.0,6.0,179.0,25.0,28.0,136.0
189940673,159000,853,4.8,55,34,0.0,2.0,11.0,7.0,3.0,0.0,6.0,11.0,0.0,0.0,0.0,20.0,2.0,0.0,2.0,16.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,20.0,2.0,2.0,16.0
278967562,125000,107,5.0,23,5,0.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0
278901566,240000,226,5.0,9,30,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0
278872177,390000,240,5.0,18,35,0.0,0.0,1.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
278729078,38000,16,5.0,3,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59478514,219350,54,5.0,2,0,2.0,4.0,53.0,76.0,8.0,1.0,35.0,91.0,0.0,0.0,8.0,127.0,5.0,0.0,18.0,112.0,1.0,2.0,33.0,99.0,3.0,0.0,4.0,128.0,12.0,22.0,101.0
276557994,381000,3,5.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56365400,230350,884,4.7,190,0,4.0,7.0,65.0,224.0,39.0,19.0,129.0,113.0,2.0,3.0,31.0,264.0,15.0,2.0,81.0,202.0,11.0,14.0,102.0,173.0,2.0,1.0,18.0,279.0,42.0,49.0,209.0
278724728,239000,591,5.0,14,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
278691939,169000,154,5.0,1,23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
278590521,132000,155,5.0,8,25,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0
278504736,315000,1067,5.0,181,30,0.0,5.0,15.0,33.0,6.0,2.0,18.0,27.0,0.0,2.0,8.0,43.0,5.0,1.0,17.0,30.0,0.0,0.0,20.0,33.0,2.0,0.0,2.0,49.0,10.0,6.0,37.0
6778697,161100,487,5.0,61,0,0.0,1.0,40.0,21.0,4.0,1.0,8.0,49.0,1.0,0.0,0.0,61.0,0.0,0.0,12.0,50.0,0.0,1.0,7.0,54.0,0.0,0.0,4.0,58.0,2.0,8.0,52.0
192726226,239000,35,5.0,8,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
278451452,96000,24,5.0,1,30,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
278496130,25000,127,5.0,521,4,1.0,3.0,38.0,137.0,14.0,9.0,73.0,83.0,1.0,1.0,5.0,172.0,22.0,2.0,27.0,128.0,7.0,5.0,77.0,90.0,2.0,0.0,14.0,163.0,20.0,38.0,121.0
278275295,135000,453,4.6,412,30,2.0,8.0,204.0,116.0,43.0,12.0,71.0,204.0,0.0,5.0,13.0,312.0,13.0,0.0,32.0,285.0,4.0,7.0,81.0,238.0,2.0,0.0,17.0,311.0,42.0,31.0,257.0
278275166,55000,599,5.0,9,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
277962612,169000,252,5.0,27,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
277671463,45000,9,5.0,8,9,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
276753420,30000,397,5.0,1,50,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
276019606,175000,325,5.0,177,33,0.0,2.0,23.0,36.0,6.0,1.0,27.0,27.0,1.0,1.0,4.0,55.0,1.0,0.0,13.0,47.0,0.0,0.0,25.0,36.0,0.0,0.0,3.0,58.0,4.0,9.0,48.0
273691914,199000,363,4.7,25,30,1.0,0.0,0.0,11.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,12.0,1.0,0.0,2.0,9.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,11.0,3.0,2.0,7.0
272854044,199000,1237,5.0,49,25,0.0,0.0,6.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,7.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,10.0,0.0,2.0,9.0
272447903,169000,219,5.0,50,29,0.0,1.0,4.0,8.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,11.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,13.0,1.0,6.0,6.0
272447731,169000,228,5.0,65,13,0.0,0.0,5.0,15.0,1.0,0.0,8.0,11.0,0.0,0.0,4.0,16.0,1.0,0.0,8.0,11.0,0.0,0.0,9.0,11.0,0.0,0.0,2.0,18.0,2.0,5.0,13.0
271380890,125000,4472,5.0,971,33,1.0,7.0,76.0,64.0,7.0,2.0,48.0,91.0,0.0,1.0,7.0,140.0,3.0,2.0,32.0,111.0,3.0,1.0,32.0,112.0,0.0,1.0,5.0,142.0,11.0,18.0,119.0
263514100,135000,554,5.0,38,22,0.0,0.0,5.0,11.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,1.0,0.0,3.0,12.0,0.0,0.0,6.0,10.0,0.0,0.0,1.0,15.0,1.0,2.0,13.0
263419926,305000,510,4.7,36,33,1.0,0.0,10.0,7.0,4.0,0.0,5.0,9.0,0.0,1.0,1.0,16.0,0.0,0.0,3.0,15.0,0.0,1.0,3.0,14.0,0.0,0.0,1.0,17.0,3.0,2.0,13.0
225912339,149000,3419,4.7,236,32,1.0,3.0,37.0,37.0,12.0,1.0,13.0,52.0,0.0,0.0,3.0,75.0,3.0,0.0,12.0,63.0,2.0,2.0,17.0,57.0,1.0,0.0,2.0,75.0,12.0,13.0,53.0
220665663,135000,2628,4.8,161,23,3.0,5.0,20.0,17.0,3.0,1.0,7.0,34.0,0.0,2.0,1.0,42.0,2.0,0.0,7.0,36.0,2.0,0.0,10.0,33.0,1.0,0.0,1.0,43.0,8.0,9.0,28.0
210277880,450000,2630,4.8,226,30,7.0,7.0,20.0,36.0,10.0,4.0,29.0,27.0,0.0,1.0,6.0,63.0,6.0,0.0,8.0,56.0,1.0,1.0,15.0,53.0,0.0,0.0,2.0,68.0,17.0,13.0,40.0
207035097,160000,1797,5.0,101,22,0.0,0.0,29.0,16.0,5.0,0.0,11.0,29.0,0.0,1.0,0.0,44.0,2.0,0.0,7.0,36.0,2.0,0.0,6.0,37.0,0.0,0.0,0.0,45.0,5.0,2.0,38.0
140416370,228000,9156,5.0,790,23,12.0,7.0,67.0,73.0,5.0,4.0,37.0,113.0,0.0,0.0,7.0,152.0,3.0,0.0,34.0,122.0,3.0,1.0,43.0,112.0,1.0,0.0,5.0,153.0,21.0,25.0,113.0
124767703,105000,8731,5.0,768,23,4.0,9.0,48.0,108.0,12.0,8.0,62.0,87.0,0.0,0.0,10.0,159.0,14.0,2.0,50.0,103.0,3.0,3.0,61.0,102.0,2.0,0.0,12.0,155.0,17.0,37.0,115.0
90056907,165000,5194,5.0,594,32,7.0,10.0,43.0,111.0,7.0,2.0,75.0,87.0,2.0,0.0,5.0,164.0,2.0,0.0,48.0,121.0,3.0,4.0,55.0,109.0,1.0,0.0,4.0,166.0,12.0,34.0,125.0
76013370,182000,2681,5.0,316,23,4.0,5.0,48.0,61.0,3.0,2.0,31.0,82.0,0.0,4.0,5.0,109.0,4.0,0.0,21.0,93.0,3.0,0.0,33.0,82.0,1.0,0.0,6.0,111.0,9.0,14.0,95.0
74021317,108000,76652,5.0,13501,35,4.0,29.0,201.0,139.0,41.0,17.0,92.0,223.0,4.0,8.0,23.0,338.0,59.0,2.0,63.0,249.0,14.0,11.0,99.0,249.0,10.0,0.0,20.0,343.0,54.0,39.0,280.0
8885995,150000,18260,4.8,2750,30,3.0,20.0,81.0,184.0,64.0,31.0,96.0,97.0,0.0,4.0,20.0,264.0,62.0,6.0,58.0,162.0,7.0,15.0,107.0,159.0,4.0,2.0,10.0,272.0,60.0,70.0,158.0
4780917,129000,22849,4.8,2722,30,2.0,17.0,108.0,133.0,40.0,15.0,76.0,129.0,2.0,6.0,15.0,237.0,41.0,1.0,55.0,163.0,7.0,14.0,89.0,150.0,2.0,0.0,10.0,248.0,41.0,41.0,178.0
3954355,169000,43067,5.0,4077,30,5.0,13.0,130.0,116.0,26.0,6.0,100.0,132.0,0.0,2.0,23.0,239.0,25.0,2.0,56.0,181.0,5.0,6.0,78.0,175.0,3.0,1.0,15.0,245.0,27.0,33.0,204.0
3304875,139000,34746,5.0,4869,30,5.0,12.0,160.0,133.0,37.0,12.0,100.0,161.0,2.0,2.0,15.0,291.0,50.0,5.0,61.0,194.0,9.0,5.0,113.0,183.0,2.0,0.0,17.0,291.0,45.0,39.0,226.0
279149141,99000,85,5.0,9,20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
278959516,120000,72,4.8,5,23,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
278949599,25000,198,5.0,17,2,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0
278872225,260000,148,4.7,10,33,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0
278800709,245000,118,5.0,1,32,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
278756674,40000,82,5.0,3,8,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0
278516481,215000,62,4.8,11,33,0.0,0.0,0.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0
278492587,86000,106,5.0,16,10,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
278110636,96000,314,4.6,27,25,0.0,0.0,3.0,9.0,4.0,0.0,3.0,5.0,0.0,0.0,2.0,10.0,2.0,0.0,2.0,8.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,12.0,4.0,2.0,6.0
277938216,200000,616,5.0,17,25,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
276968794,35000,48,3.8,4,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
276912755,192000,398,4.8,18,30,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0
276471716,99000,641,4.8,314,33,1.0,3.0,49.0,41.0,9.0,0.0,13.0,72.0,0.0,0.0,1.0,93.0,0.0,0.0,9.0,85.0,1.0,0.0,12.0,81.0,0.0,0.0,5.0,89.0,7.0,11.0,76.0
275178313,165000,471,4.7,23,33,0.0,1.0,3.0,4.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,8.0,3.0,2.0,3.0
274955702,33000,223,3.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
274844704,215000,748,4.8,31,33,0.0,0.0,1.0,7.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,8.0,2.0,0.0,6.0
273456914,40000,70,5.0,28,48,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
212992705,145000,1655,5.0,63,30,0.0,3.0,12.0,4.0,1.0,0.0,2.0,16.0,0.0,0.0,1.0,18.0,1.0,0.0,2.0,16.0,0.0,1.0,5.0,13.0,0.0,0.0,0.0,19.0,2.0,4.0,13.0
196280107,130000,516,4.8,33,20,1.0,0.0,2.0,7.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,9.0,1.0,3.0,6.0
195291930,130000,4754,5.0,270,23,2.0,4.0,45.0,26.0,1.0,0.0,18.0,58.0,0.0,0.0,8.0,69.0,1.0,0.0,16.0,60.0,1.0,0.0,16.0,60.0,0.0,0.0,1.0,76.0,5.0,11.0,61.0
