Price (Before Discount),Sales Count,Rating Average,Number Reviews,Discount Rate,as_content_label_id_0,as_content_label_id_1,as_content_label_id_2,as_content_label_id_3,as_physical_label_id_0,as_physical_label_id_1,as_physical_label_id_2,as_physical_label_id_3,as_price_label_id_0,as_price_label_id_1,as_price_label_id_2,as_price_label_id_3,as_packaging_label_id_0,as_packaging_label_id_1,as_packaging_label_id_2,as_packaging_label_id_3,as_delivery_label_id_0,as_delivery_label_id_1,as_delivery_label_id_2,as_delivery_label_id_3,as_service_label_id_0,as_service_label_id_1,as_service_label_id_2,as_service_label_id_3
135000,155,5.0,10,21,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0
209000,227,4.8,13,23,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
239000,209,5.0,4,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
239000,368,4.6,13,31,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
236000,94,4.8,5,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
580000,146,4.7,15,27,0.0,0.0,3.0,11.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,13.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,14.0
219000,1051,4.7,48,36,3.0,0.0,4.0,6.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,11.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,13.0
120000,447,5.0,34,28,0.0,1.0,5.0,5.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,11.0
99000,582,4.8,17,22,0.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0
255000,2075,5.0,197,35,2.0,2.0,13.0,30.0,5.0,1.0,21.0,20.0,0.0,1.0,1.0,45.0,3.0,0.0,11.0,33.0,0.0,0.0,12.0,35.0,0.0,0.0,0.0,47.0
119000,8409,4.8,624,23,14.0,16.0,70.0,60.0,10.0,2.0,37.0,111.0,1.0,2.0,10.0,147.0,5.0,0.0,23.0,132.0,2.0,3.0,38.0,117.0,2.0,0.0,2.0,156.0
269000,250,4.5,18,30,0.0,0.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0
130000,4675,4.8,151,35,2.0,2.0,13.0,21.0,6.0,0.0,9.0,23.0,0.0,0.0,1.0,37.0,3.0,0.0,5.0,30.0,0.0,1.0,9.0,28.0,0.0,0.0,1.0,37.0
105000,2412,5.0,165,26,0.0,1.0,19.0,22.0,1.0,0.0,11.0,30.0,0.0,0.0,2.0,40.0,0.0,0.0,8.0,34.0,0.0,0.0,8.0,34.0,0.0,0.0,1.0,41.0
115000,1340,5.0,156,26,1.0,1.0,11.0,28.0,2.0,0.0,11.0,28.0,0.0,0.0,0.0,41.0,2.0,0.0,8.0,31.0,0.0,0.0,11.0,30.0,0.0,0.0,0.0,41.0
8000,888,5.0,54,0,0.0,0.0,1.0,163.0,1.0,4.0,116.0,43.0,1.0,0.0,23.0,140.0,2.0,0.0,13.0,149.0,4.0,3.0,33.0,124.0,0.0,0.0,5.0,159.0
92000,6254,5.0,614,30,2.0,6.0,57.0,90.0,6.0,7.0,53.0,89.0,0.0,0.0,4.0,151.0,8.0,0.0,18.0,129.0,2.0,1.0,38.0,114.0,4.0,0.0,4.0,147.0
180000,6974,5.0,1143,30,4.0,10.0,68.0,129.0,25.0,10.0,65.0,111.0,0.0,1.0,11.0,199.0,25.0,2.0,40.0,144.0,5.0,11.0,67.0,128.0,0.0,0.0,7.0,204.0
135000,1497,4.8,163,30,1.0,0.0,24.0,30.0,6.0,0.0,12.0,37.0,0.0,1.0,1.0,53.0,0.0,0.0,9.0,46.0,0.0,0.0,13.0,42.0,0.0,0.0,0.0,55.0
110000,2364,5.0,462,25,4.0,5.0,45.0,96.0,14.0,2.0,57.0,77.0,0.0,0.0,7.0,143.0,10.0,1.0,26.0,113.0,3.0,1.0,44.0,102.0,0.0,0.0,5.0,145.0
128000,10015,5.0,973,23,2.0,8.0,96.0,91.0,12.0,2.0,51.0,132.0,1.0,0.0,3.0,193.0,5.0,1.0,50.0,141.0,3.0,2.0,59.0,133.0,2.0,1.0,14.0,180.0
118000,5520,5.0,500,23,2.0,2.0,66.0,69.0,9.0,6.0,41.0,83.0,0.0,1.0,7.0,131.0,6.0,0.0,21.0,112.0,0.0,1.0,38.0,100.0,3.0,0.0,4.0,132.0
199000,920,4.8,140,36,1.0,4.0,30.0,20.0,2.0,0.0,8.0,45.0,0.0,1.0,1.0,53.0,2.0,0.0,2.0,51.0,1.0,0.0,15.0,39.0,0.0,0.0,3.0,52.0
168000,14826,5.0,2141,23,8.0,19.0,102.0,101.0,22.0,4.0,72.0,132.0,1.0,1.0,6.0,222.0,11.0,1.0,42.0,176.0,6.0,3.0,58.0,163.0,3.0,0.0,8.0,219.0
148000,7520,4.8,980,23,1.0,7.0,75.0,101.0,20.0,2.0,76.0,86.0,1.0,1.0,5.0,177.0,5.0,0.0,25.0,154.0,5.0,3.0,44.0,132.0,1.0,0.0,10.0,173.0
160000,917,5.0,172,24,1.0,2.0,27.0,61.0,5.0,3.0,49.0,34.0,0.0,1.0,9.0,81.0,5.0,0.0,24.0,62.0,3.0,0.0,32.0,56.0,1.0,0.0,4.0,86.0
220000,1408,4.8,160,25,3.0,4.0,24.0,28.0,1.0,3.0,12.0,43.0,1.0,0.0,2.0,56.0,1.0,1.0,7.0,50.0,1.0,2.0,10.0,46.0,1.0,0.0,4.0,54.0
125000,7233,4.8,554,30,7.0,9.0,66.0,95.0,25.0,2.0,46.0,104.0,1.0,4.0,7.0,165.0,11.0,1.0,22.0,143.0,3.0,5.0,44.0,125.0,2.0,0.0,10.0,165.0
85000,45453,4.8,3175,26,8.0,10.0,87.0,145.0,24.0,11.0,89.0,126.0,2.0,0.0,15.0,233.0,14.0,3.0,64.0,169.0,7.0,6.0,83.0,154.0,4.0,0.0,10.0,236.0
278000,2634,4.8,334,26,1.0,2.0,15.0,96.0,14.0,4.0,59.0,37.0,1.0,1.0,6.0,106.0,13.0,1.0,16.0,84.0,3.0,1.0,36.0,74.0,2.0,0.0,6.0,106.0
659000,61,2.8,4,27,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0
20000,30,4.0,6,30,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0
70000,62,5.0,4,26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
130000,180,5.0,11,26,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0
110000,60,5.0,12,0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
45000,1562,5.0,53,11,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
168000,3517,5.0,158,23,0.0,0.0,16.0,25.0,1.0,2.0,14.0,24.0,0.0,0.0,2.0,39.0,0.0,1.0,14.0,26.0,0.0,0.0,15.0,26.0,0.0,0.0,3.0,38.0
128000,215,4.8,9,23,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
140000,3325,5.0,185,30,0.0,0.0,32.0,20.0,3.0,1.0,10.0,38.0,0.0,0.0,1.0,51.0,4.0,0.0,6.0,42.0,0.0,0.0,9.0,43.0,2.0,0.0,2.0,48.0
100000,326,4.8,13,30,1.0,2.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,7.0
229000,112,4.8,20,26,0.0,0.0,1.0,7.0,1.0,0.0,4.0,3.0,1.0,0.0,1.0,6.0,1.0,0.0,3.0,4.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,7.0
189000,5065,5.0,256,30,2.0,4.0,24.0,36.0,3.0,2.0,25.0,36.0,0.0,0.0,4.0,62.0,2.0,0.0,13.0,51.0,1.0,1.0,12.0,52.0,1.0,0.0,2.0,63.0
249000,236,5.0,7,28,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
129000,117,4.7,6,26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
72000,3971,5.0,275,21,0.0,2.0,41.0,33.0,7.0,3.0,20.0,46.0,0.0,1.0,4.0,71.0,5.0,0.0,9.0,62.0,1.0,2.0,11.0,62.0,2.0,0.0,1.0,73.0
295000,252,4.8,26,33,1.0,0.0,3.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0
135000,4081,5.0,217,25,0.0,1.0,19.0,32.0,2.0,0.0,14.0,36.0,0.0,0.0,5.0,47.0,1.0,0.0,14.0,37.0,0.0,0.0,13.0,39.0,1.0,0.0,2.0,49.0
165000,845,5.0,73,25,1.0,2.0,6.0,8.0,0.0,1.0,6.0,10.0,0.0,0.0,1.0,16.0,1.0,0.0,4.0,12.0,0.0,1.0,4.0,12.0,0.0,0.0,1.0,16.0
132000,2326,4.8,66,30,0.0,0.0,16.0,9.0,1.0,0.0,4.0,20.0,0.0,1.0,0.0,24.0,4.0,0.0,2.0,19.0,1.0,0.0,4.0,20.0,4.0,0.0,2.0,19.0
168000,588,5.0,70,35,0.0,2.0,8.0,10.0,1.0,1.0,13.0,5.0,0.0,1.0,2.0,17.0,1.0,1.0,3.0,15.0,0.0,0.0,5.0,15.0,0.0,0.0,1.0,19.0
79000,10713,4.8,1210,8,10.0,14.0,85.0,157.0,40.0,12.0,85.0,129.0,3.0,3.0,8.0,252.0,16.0,2.0,23.0,225.0,10.0,2.0,51.0,203.0,2.0,4.0,8.0,252.0
178000,1670,5.0,153,23,1.0,0.0,22.0,14.0,2.0,0.0,13.0,22.0,0.0,0.0,1.0,36.0,1.0,0.0,7.0,29.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,37.0
159000,2031,5.0,269,23,0.0,2.0,46.0,60.0,4.0,6.0,57.0,41.0,1.0,1.0,8.0,98.0,4.0,0.0,18.0,86.0,1.0,3.0,36.0,68.0,1.0,0.0,3.0,104.0
699000,688,4.8,81,29,1.0,3.0,17.0,15.0,4.0,0.0,12.0,20.0,2.0,0.0,2.0,32.0,2.0,0.0,2.0,32.0,0.0,3.0,9.0,24.0,0.0,0.0,0.0,36.0
135000,15385,4.8,2082,30,11.0,19.0,89.0,163.0,59.0,26.0,82.0,115.0,2.0,6.0,9.0,265.0,51.0,6.0,45.0,180.0,14.0,9.0,81.0,178.0,3.0,0.0,8.0,271.0
150000,11260,5.0,1954,30,8.0,19.0,122.0,131.0,30.0,15.0,110.0,125.0,1.0,3.0,16.0,260.0,36.0,2.0,47.0,195.0,8.0,12.0,78.0,182.0,2.0,1.0,12.0,265.0
199000,3637,4.8,367,36,7.0,7.0,43.0,90.0,13.0,3.0,43.0,88.0,0.0,2.0,7.0,138.0,7.0,0.0,15.0,125.0,3.0,1.0,34.0,109.0,1.0,0.0,4.0,142.0
110000,14421,5.0,1850,23,5.0,6.0,61.0,147.0,22.0,7.0,95.0,95.0,2.0,1.0,11.0,205.0,9.0,3.0,52.0,155.0,6.0,4.0,72.0,137.0,3.0,1.0,11.0,204.0
109000,4141,4.5,211,25,7.0,7.0,37.0,53.0,15.0,6.0,28.0,55.0,2.0,6.0,5.0,91.0,8.0,0.0,9.0,87.0,2.0,2.0,24.0,76.0,1.0,1.0,2.0,100.0
168000,988,5.0,83,24,1.0,1.0,7.0,31.0,2.0,1.0,24.0,13.0,0.0,1.0,1.0,38.0,1.0,1.0,9.0,29.0,0.0,1.0,12.0,27.0,0.0,0.0,4.0,36.0
86000,16062,4.6,603,27,11.0,16.0,82.0,96.0,39.0,5.0,31.0,130.0,0.0,4.0,3.0,198.0,12.0,0.0,21.0,172.0,7.0,6.0,34.0,158.0,3.0,2.0,6.0,194.0
159000,3098,4.8,128,28,2.0,3.0,26.0,18.0,5.0,0.0,11.0,33.0,0.0,0.0,0.0,49.0,1.0,0.0,7.0,41.0,0.0,0.0,10.0,39.0,0.0,1.0,1.0,47.0
199000,5689,4.6,457,35,6.0,7.0,39.0,128.0,16.0,1.0,60.0,103.0,1.0,1.0,1.0,177.0,2.0,0.0,27.0,151.0,5.0,5.0,38.0,132.0,2.0,0.0,2.0,176.0
199000,2063,4.7,110,27,1.0,3.0,21.0,16.0,5.0,2.0,6.0,28.0,0.0,0.0,0.0,41.0,5.0,0.0,3.0,33.0,1.0,1.0,6.0,33.0,1.0,0.0,2.0,38.0
208000,63,4.8,9,17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
189000,167,4.8,5,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
188000,318,5.0,13,23,0.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0
69000,371,5.0,160,33,0.0,2.0,22.0,17.0,0.0,0.0,10.0,31.0,0.0,0.0,3.0,38.0,0.0,0.0,4.0,37.0,0.0,0.0,7.0,34.0,0.0,0.0,0.0,41.0
139000,235,4.8,423,26,1.0,6.0,40.0,90.0,9.0,1.0,47.0,80.0,0.0,0.0,6.0,131.0,9.0,0.0,14.0,114.0,3.0,3.0,32.0,99.0,1.0,0.0,2.0,134.0
249000,86,4.5,2,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
150000,410,4.8,21,30,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
158000,768,4.8,92,25,1.0,1.0,11.0,21.0,4.0,1.0,9.0,20.0,0.0,0.0,2.0,32.0,1.0,0.0,6.0,27.0,1.0,1.0,12.0,20.0,0.0,0.0,2.0,32.0
109000,468,5.0,7,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
275000,597,4.8,115,31,0.0,0.0,5.0,26.0,6.0,2.0,7.0,16.0,0.0,1.0,0.0,30.0,0.0,0.0,8.0,23.0,0.0,1.0,8.0,22.0,0.0,0.0,0.0,31.0
245000,644,5.0,46,24,0.0,3.0,4.0,5.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,11.0,1.0,0.0,4.0,7.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,12.0
205000,900,5.0,24,25,0.0,2.0,3.0,4.0,0.0,1.0,2.0,6.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,9.0
349000,779,5.0,57,0,0.0,3.0,12.0,9.0,1.0,0.0,12.0,11.0,2.0,1.0,1.0,20.0,0.0,0.0,1.0,23.0,0.0,0.0,4.0,20.0,0.0,0.0,1.0,23.0
58000,678,5.0,118,18,0.0,1.0,5.0,35.0,3.0,1.0,11.0,26.0,0.0,0.0,1.0,40.0,3.0,0.0,7.0,31.0,3.0,0.0,18.0,20.0,0.0,0.0,1.0,40.0
110000,29805,5.0,1859,23,4.0,11.0,94.0,146.0,24.0,7.0,84.0,140.0,0.0,0.0,7.0,248.0,13.0,1.0,61.0,180.0,1.0,2.0,99.0,153.0,3.0,0.0,10.0,242.0
175000,765,5.0,74,32,1.0,0.0,13.0,8.0,1.0,0.0,4.0,17.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,21.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,22.0
60000,546,5.0,49,22,0.0,1.0,7.0,6.0,0.0,2.0,3.0,9.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,13.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,14.0
775000,315,5.0,85,7,1.0,0.0,11.0,39.0,1.0,0.0,18.0,32.0,0.0,0.0,2.0,49.0,1.0,0.0,7.0,43.0,1.0,0.0,17.0,33.0,1.0,0.0,0.0,50.0
79000,1243,4.8,100,30,1.0,2.0,14.0,13.0,3.0,1.0,8.0,18.0,0.0,0.0,1.0,29.0,1.0,0.0,4.0,25.0,2.0,1.0,8.0,19.0,0.0,0.0,1.0,29.0
120000,1932,5.0,230,26,5.0,4.0,36.0,34.0,4.0,1.0,14.0,60.0,0.0,1.0,1.0,77.0,0.0,0.0,13.0,66.0,3.0,1.0,11.0,64.0,0.0,0.0,2.0,77.0
178000,4277,4.8,418,23,4.0,6.0,38.0,78.0,12.0,1.0,38.0,75.0,0.0,0.0,3.0,123.0,4.0,0.0,33.0,89.0,3.0,3.0,31.0,89.0,2.0,0.0,4.0,120.0
200000,9286,5.0,970,25,4.0,5.0,63.0,83.0,10.0,7.0,41.0,97.0,1.0,4.0,10.0,140.0,7.0,0.0,35.0,113.0,2.0,2.0,42.0,109.0,2.0,0.0,9.0,144.0
95000,8329,5.0,632,19,4.0,6.0,79.0,67.0,8.0,1.0,36.0,111.0,1.0,0.0,4.0,151.0,2.0,0.0,20.0,134.0,4.0,3.0,26.0,123.0,0.0,0.0,6.0,150.0
129000,19300,4.8,3557,30,6.0,34.0,143.0,153.0,49.0,27.0,92.0,168.0,1.0,10.0,23.0,302.0,57.0,4.0,55.0,220.0,8.0,9.0,106.0,213.0,3.0,0.0,11.0,322.0
78000,3752,4.7,396,23,1.0,3.0,62.0,61.0,3.0,1.0,24.0,99.0,1.0,3.0,4.0,119.0,1.0,1.0,11.0,114.0,2.0,1.0,19.0,105.0,1.0,0.0,5.0,121.0
129000,32428,4.8,1911,19,7.0,8.0,41.0,208.0,23.0,9.0,141.0,91.0,1.0,3.0,23.0,237.0,12.0,1.0,61.0,190.0,9.0,6.0,101.0,148.0,3.0,1.0,16.0,244.0
100000,4894,4.8,311,2,2.0,0.0,0.0,195.0,24.0,3.0,84.0,86.0,2.0,2.0,19.0,174.0,16.0,0.0,28.0,153.0,12.0,4.0,57.0,124.0,5.0,0.0,12.0,180.0
320000,119,4.5,4,24,0.0,0.0,2.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,5.0
125000,906,4.7,47,35,3.0,2.0,6.0,10.0,3.0,0.0,7.0,11.0,0.0,0.0,2.0,19.0,1.0,0.0,3.0,17.0,0.0,0.0,7.0,14.0,0.0,0.0,1.0,20.0
299000,37,5.0,3,10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
500000,43,5.0,2,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
250000,227,5.0,15,30,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
100000,125,5.0,74,34,1.0,0.0,9.0,14.0,2.0,1.0,7.0,14.0,0.0,0.0,5.0,19.0,0.0,0.0,9.0,15.0,1.0,0.0,8.0,15.0,0.0,0.0,0.0,24.0
179000,81,5.0,8,13,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
375000,265,5.0,17,30,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0
160000,779,5.0,36,25,0.0,0.0,8.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,9.0
189000,7717,4.8,456,31,5.0,5.0,34.0,57.0,8.0,1.0,30.0,62.0,0.0,1.0,1.0,99.0,3.0,0.0,25.0,73.0,1.0,0.0,32.0,68.0,2.0,0.0,9.0,90.0
128000,87,4.3,6,23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
395000,194,4.7,20,33,0.0,0.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
209000,61,5.0,9,30,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0
269000,136,5.0,19,30,0.0,1.0,2.0,5.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,8.0
298000,1203,5.0,55,23,1.0,2.0,6.0,4.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,11.0
140000,1902,5.0,92,24,0.0,0.0,9.0,10.0,2.0,0.0,2.0,15.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,19.0
339000,1663,5.0,131,36,0.0,0.0,11.0,23.0,4.0,0.0,13.0,17.0,0.0,1.0,3.0,30.0,5.0,1.0,6.0,22.0,0.0,2.0,8.0,24.0,0.0,0.0,0.0,34.0
15000,1002,5.0,71,0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,9.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,14.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,14.0
30000,262,5.0,25,0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0
386000,1483,5.0,205,30,1.0,1.0,28.0,38.0,9.0,1.0,26.0,32.0,0.0,1.0,3.0,64.0,1.0,0.0,13.0,54.0,0.0,2.0,18.0,48.0,0.0,0.0,4.0,64.0
75000,2832,5.0,193,25,1.0,2.0,41.0,18.0,1.0,0.0,14.0,47.0,0.0,0.0,0.0,62.0,2.0,0.0,8.0,52.0,0.0,0.0,12.0,50.0,0.0,0.0,2.0,60.0
148000,3555,5.0,304,23,2.0,3.0,25.0,62.0,6.0,4.0,27.0,55.0,0.0,0.0,6.0,86.0,0.0,0.0,13.0,79.0,1.0,3.0,22.0,66.0,1.0,0.0,0.0,91.0
350000,7458,4.8,1379,30,5.0,11.0,154.0,104.0,29.0,14.0,133.0,98.0,2.0,5.0,24.0,243.0,23.0,1.0,35.0,215.0,11.0,6.0,65.0,192.0,3.0,1.0,10.0,260.0
180000,4486,5.0,589,33,3.0,11.0,100.0,72.0,4.0,6.0,45.0,131.0,2.0,0.0,8.0,176.0,6.0,2.0,21.0,157.0,1.0,3.0,50.0,132.0,1.0,0.0,11.0,174.0
70000,1525,4.8,223,30,1.0,2.0,28.0,43.0,3.0,1.0,36.0,34.0,2.0,0.0,0.0,72.0,5.0,1.0,9.0,59.0,1.0,1.0,21.0,51.0,1.0,0.0,3.0,70.0
129000,6441,4.8,734,34,14.0,9.0,30.0,93.0,9.0,2.0,46.0,89.0,0.0,0.0,4.0,142.0,4.0,0.0,27.0,115.0,1.0,3.0,48.0,94.0,2.0,0.0,6.0,138.0
160000,1927,4.8,180,24,1.0,8.0,29.0,33.0,1.0,2.0,24.0,44.0,0.0,0.0,3.0,68.0,1.0,0.0,16.0,54.0,2.0,0.0,20.0,49.0,1.0,0.0,2.0,68.0
279000,1708,4.8,148,26,1.0,2.0,18.0,40.0,4.0,1.0,15.0,41.0,0.0,0.0,3.0,58.0,2.0,0.0,10.0,49.0,1.0,1.0,15.0,44.0,3.0,0.0,0.0,58.0
138000,2156,4.7,354,30,3.0,11.0,39.0,101.0,29.0,14.0,42.0,69.0,0.0,0.0,5.0,149.0,14.0,1.0,18.0,121.0,6.0,3.0,40.0,105.0,0.0,0.0,3.0,151.0
150000,7513,5.0,856,21,4.0,4.0,82.0,118.0,5.0,3.0,147.0,53.0,0.0,1.0,8.0,199.0,3.0,0.0,33.0,172.0,2.0,1.0,41.0,164.0,1.0,0.0,6.0,201.0
150000,7489,5.0,878,25,0.0,0.0,79.0,140.0,15.0,2.0,96.0,106.0,0.0,0.0,17.0,202.0,11.0,2.0,58.0,148.0,4.0,3.0,70.0,142.0,2.0,0.0,7.0,210.0
188000,2112,5.0,263,19,1.0,1.0,11.0,78.0,7.0,0.0,40.0,44.0,0.0,0.0,8.0,83.0,5.0,1.0,13.0,72.0,3.0,0.0,20.0,68.0,3.0,1.0,3.0,84.0
499000,10436,4.7,607,34,18.0,12.0,49.0,141.0,24.0,11.0,82.0,103.0,0.0,3.0,10.0,207.0,6.0,1.0,45.0,168.0,2.0,5.0,60.0,153.0,1.0,0.0,13.0,206.0
268000,944,4.8,82,24,0.0,0.0,7.0,24.0,1.0,0.0,10.0,20.0,0.0,0.0,2.0,29.0,0.0,0.0,10.0,21.0,1.0,0.0,11.0,19.0,0.0,0.0,2.0,29.0
